,罪名,手口,管轄警察署（発生地）,管轄交番・駐在所（発生地）,市区町村コード（発生地）,都道府県（発生地）,市区町村（発生地）,町丁目（発生地）,発生年月日（始期）,発生時（始期）,発生場所,発生場所の詳細,施錠関係,盗難防止装置の有無,現金以外の主な被害品
378,窃盗,オートバイ盗,成城,千歳台交番,131121,東京都,世田谷区,千歳台３丁目,2020-08-18,21,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
379,窃盗,オートバイ盗,成城,上北沢駅前交番,131121,東京都,世田谷区,上北沢３丁目,2020-09-22,00,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
380,窃盗,オートバイ盗,成城,喜多見駐在所,131121,東京都,世田谷区,喜多見２丁目,2020-09-25,14,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
381,窃盗,オートバイ盗,成城,喜多見駐在所,131121,東京都,世田谷区,喜多見５丁目,2020-02-26,18,その他の住宅（３階建て以下共同住宅等）,その他,キーなし,なし,原動機付自転車（50cc以下）
382,窃盗,オートバイ盗,成城,上祖師谷駐在所,131121,東京都,世田谷区,上祖師谷４丁目,2020-04-01,不明,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
383,窃盗,オートバイ盗,成城,松葉通駐在所,131121,東京都,世田谷区,北烏山２丁目,2020-10-23,19,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
384,窃盗,オートバイ盗,成城,船橋交番,131121,東京都,世田谷区,船橋６丁目,2020-04-12,21,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
385,窃盗,オートバイ盗,成城,船橋交番,131121,東京都,世田谷区,船橋７丁目,2020-05-19,18,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
386,窃盗,オートバイ盗,目黒,大橋交番,131105,東京都,目黒区,青葉台２丁目,2015-09-01,00,その他の住宅（３階建て以下共同住宅等）,その他,キーなし,なし,自動二輪（50cc超）
387,窃盗,オートバイ盗,碑文谷,都立大学駅前交番,131105,東京都,目黒区,中根２丁目,2020-10-05,22,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
388,窃盗,オートバイ盗,碑文谷,本町二丁目交番,131105,東京都,目黒区,目黒本町５丁目,2020-04-14,18,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
389,窃盗,オートバイ盗,渋谷,宇田川交番,131130,東京都,渋谷区,神山町,2020-04-02,21,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
390,窃盗,オートバイ盗,渋谷,道玄坂上交番,131130,東京都,渋谷区,道玄坂１丁目,2020-06-29,18,道路上,その他,キーなし,なし,自動二輪（50cc超）
391,窃盗,オートバイ盗,渋谷,道玄坂上交番,131130,東京都,渋谷区,円山町,2020-10-18,05,４階建て以上共同住宅,その他,キーなし,なし,原動機付自転車（50cc以下）
392,窃盗,オートバイ盗,渋谷,恵比寿駅前交番,131130,東京都,渋谷区,恵比寿１丁目,2020-08-03,13,その他,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
393,窃盗,オートバイ盗,原宿,代々木駅前交番,131130,東京都,渋谷区,代々木１丁目,2019-05-05,00,その他,その他,キーなし,なし,自動二輪（50cc超）
394,窃盗,オートバイ盗,原宿,千駄ケ谷五丁目交番,131130,東京都,渋谷区,千駄ヶ谷５丁目,2020-04-03,11,駐車（輪）場,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
395,窃盗,オートバイ盗,代々木,幡ケ谷駅前交番,131130,東京都,渋谷区,幡ヶ谷２丁目,2020-12-10,17,道路上,その他,キーなし,なし,自動二輪（50cc超）
396,窃盗,オートバイ盗,新宿,新宿駅西口交番,131041,東京都,新宿区,西新宿１丁目,2020-02-03,15,駐車（輪）場,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
397,窃盗,オートバイ盗,新宿,北新宿一丁目交番,131041,東京都,新宿区,西新宿８丁目,2020-07-02,19,駐車（輪）場,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
398,窃盗,オートバイ盗,新宿,淀橋市場前交番,131041,東京都,新宿区,北新宿４丁目,2020-11-30,00,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
399,窃盗,オートバイ盗,新宿,大久保交番,131041,東京都,新宿区,大久保１丁目,2020-11-15,00,道路上,その他,キーなし,なし,原動機付自転車（50cc以下）
400,窃盗,オートバイ盗,新宿,新宿六丁目交番,131041,東京都,新宿区,新宿６丁目,2020-07-04,01,道路上,その他,キーなし,なし,自動二輪（50cc超）
401,窃盗,オートバイ盗,戸塚,高田馬場駅前交番,131041,東京都,新宿区,高田馬場４丁目,2020-07-21,05,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
402,窃盗,オートバイ盗,戸塚,下落合駅前交番,131041,東京都,新宿区,中落合１丁目,2020-12-26,17,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
403,窃盗,オートバイ盗,中野,中野坂上交番,131148,東京都,中野区,中央１丁目,2015-08-01,00,その他の住宅（３階建て以下共同住宅等）,その他,キーなし,あり,自動二輪（50cc超）
404,窃盗,オートバイ盗,中野,中野駅前交番,131148,東京都,中野区,中野２丁目,2020-04-14,16,道路上,その他,キーなし,なし,原動機付自転車（50cc以下）
405,窃盗,オートバイ盗,中野,中野駅前交番,131148,東京都,中野区,中野２丁目,2020-05-11,18,その他,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
406,窃盗,オートバイ盗,中野,中野駅前交番,131148,東京都,中野区,中野５丁目,2020-03-17,18,駐車（輪）場,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
407,窃盗,オートバイ盗,中野,中野駅前交番,131148,東京都,中野区,中野５丁目,2020-03-31,13,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
408,窃盗,オートバイ盗,中野,本郷通交番,131148,東京都,中野区,本町５丁目,2020-07-23,22,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
409,窃盗,オートバイ盗,中野,鍋屋横丁交番,131148,東京都,中野区,本町３丁目,2019-12-02,20,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
410,窃盗,オートバイ盗,中野,中央五丁目交番,131148,東京都,中野区,中央４丁目,2020-02-01,12,一戸建住宅,駐車（輪）場,キーなし,あり,原動機付自転車（50cc以下）
411,窃盗,オートバイ盗,中野,中央五丁目交番,131148,東京都,中野区,本町４丁目,2020-01-15,23,その他の住宅（３階建て以下共同住宅等）,その他,キーなし,なし,自動二輪（50cc超）
412,窃盗,オートバイ盗,中野,中央五丁目交番,131148,東京都,中野区,本町４丁目,2020-07-11,21,その他,その他,キーなし,なし,自動二輪（50cc超）
413,窃盗,オートバイ盗,中野,中央五丁目交番,131148,東京都,中野区,本町６丁目,2020-02-09,10,その他の住宅（３階建て以下共同住宅等）,その他,キーなし,なし,原動機付自転車（50cc以下）
414,窃盗,オートバイ盗,野方,江原町交番,131148,東京都,中野区,江原町２丁目,2020-04-05,09,その他の住宅（３階建て以下共同住宅等）,その他,キーなし,なし,原動機付自転車（50cc以下）
415,窃盗,オートバイ盗,野方,野方駅前交番,131148,東京都,中野区,丸山１丁目,2020-03-09,19,道路上,その他,キーなし,あり,自動二輪（50cc超）
416,窃盗,オートバイ盗,野方,野方駅前交番,131148,東京都,中野区,大和町２丁目,2019-12-29,23,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
417,窃盗,オートバイ盗,野方,鷺宮駅前交番,131148,東京都,中野区,白鷺２丁目,2018-10-01,不明,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
418,窃盗,オートバイ盗,野方,若宮交番,131148,東京都,中野区,若宮１丁目,2020-09-12,08,その他の住宅（３階建て以下共同住宅等）,その他,キーなし,なし,自動二輪（50cc超）
419,窃盗,オートバイ盗,杉並,高円寺交番,131156,東京都,杉並区,高円寺北４丁目,2016-08-09,00,道路上,その他,キーなし,なし,原動機付自転車（50cc以下）
420,窃盗,オートバイ盗,杉並,高円寺南四丁目交番,131156,東京都,杉並区,高円寺北１丁目,2017-01-05,15,道路上,その他,キーなし,なし,自動二輪（50cc超）
421,窃盗,オートバイ盗,杉並,成宗交番,131156,東京都,杉並区,阿佐谷北２丁目,2019-11-03,13,４階建て以上共同住宅,その他,キーなし,なし,自動二輪（50cc超）
422,窃盗,オートバイ盗,杉並,西田端橋駐在所,131156,東京都,杉並区,荻窪２丁目,2020-02-01,22,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
423,窃盗,オートバイ盗,杉並,成田交番,131156,東京都,杉並区,松ノ木２丁目,2020-08-17,09,一戸建住宅,駐車（輪）場,キーなし,あり,原動機付自転車（50cc以下）
424,窃盗,オートバイ盗,高井戸,浜田山交番,131156,東京都,杉並区,高井戸東４丁目,2020-04-30,12,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
425,窃盗,オートバイ盗,荻窪,桃井四丁目交番,131156,東京都,杉並区,桃井４丁目,2020-12-19,12,一戸建住宅,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
426,窃盗,オートバイ盗,荻窪,善福寺交番,131156,東京都,杉並区,今川４丁目,2020-04-19,14,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
427,窃盗,オートバイ盗,荻窪,荻窪五丁目交番,131156,東京都,杉並区,荻窪４丁目,2017-10-01,不明,道路上,その他,キーなし,なし,自動二輪（50cc超）
428,窃盗,オートバイ盗,荻窪,荻窪駅北口交番,131156,東京都,杉並区,上荻１丁目,2020-04-15,06,道路上,その他,キーなし,なし,原動機付自転車（50cc以下）
429,窃盗,オートバイ盗,荻窪,下井草駅前交番,131156,東京都,杉並区,下井草２丁目,2020-03-22,00,一戸建住宅,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
430,窃盗,オートバイ盗,荻窪,井荻駅前交番,131156,東京都,杉並区,井草４丁目,2020-12-24,23,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
431,窃盗,オートバイ盗,本富士,根津交番,131059,東京都,文京区,根津１丁目,2020-08-18,08,その他,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
432,窃盗,オートバイ盗,駒込,動坂交番,131059,東京都,文京区,本駒込３丁目,2020-05-08,17,４階建て以上共同住宅,駐車（輪）場,キーなし,あり,自動二輪（50cc超）
433,窃盗,オートバイ盗,巣鴨,巣鴨新田交番,131164,東京都,豊島区,北大塚３丁目,2018-09-15,不明,道路上,その他,キーなし,なし,自動二輪（50cc超）
434,窃盗,オートバイ盗,池袋,川越通交番,131164,東京都,豊島区,池袋本町２丁目,2020-06-01,17,その他,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
435,窃盗,オートバイ盗,池袋,平和通交番,131164,東京都,豊島区,池袋１丁目,2015-10-01,00,一戸建住宅,その他,キーなし,なし,自動二輪（50cc超）
436,窃盗,オートバイ盗,滝野川,板橋駅東口交番,131172,東京都,北区,滝野川６丁目,2020-02-08,14,道路上,その他,キーなし,なし,原動機付自転車（50cc以下）
437,窃盗,オートバイ盗,滝野川,西ケ原交番,131172,東京都,北区,上中里１丁目,2020-09-12,03,駐車（輪）場,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
438,窃盗,オートバイ盗,王子,王子駅前交番,131172,東京都,北区,堀船３丁目,2020-03-05,18,道路上,その他,キーなし,なし,原動機付自転車（50cc以下）
439,窃盗,オートバイ盗,王子,豊島五丁目駐在所,131172,東京都,北区,豊島５丁目,2020-02-23,15,４階建て以上共同住宅,その他,キーなし,なし,自動二輪（50cc超）
440,窃盗,オートバイ盗,王子,豊島五丁目駐在所,131172,東京都,北区,豊島５丁目,2020-10-21,06,４階建て以上共同住宅,駐車（輪）場,キーなし,あり,原動機付自転車（50cc以下）
441,窃盗,オートバイ盗,王子,東十条交番,131172,東京都,北区,王子５丁目,2020-11-07,18,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
442,窃盗,オートバイ盗,王子,十条仲原交番,131172,東京都,北区,上十条１丁目,2020-02-11,14,道路上,その他,キーなし,あり,自動二輪（50cc超）
443,窃盗,オートバイ盗,王子,王子本町交番,131172,東京都,北区,王子本町３丁目,2019-05-02,18,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
444,窃盗,オートバイ盗,赤羽,法善寺交番,131172,東京都,北区,赤羽台３丁目,2020-10-21,12,その他,その他,キーなし,なし,原動機付自転車（50cc以下）
445,窃盗,オートバイ盗,赤羽,浮間交番,131172,東京都,北区,浮間１丁目,2020-04-03,16,駐車（輪）場,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
446,窃盗,オートバイ盗,板橋,平尾交番,131199,東京都,板橋区,板橋２丁目,2020-04-15,16,一戸建住宅,その他,キーなし,なし,原動機付自転車（50cc以下）
447,窃盗,オートバイ盗,板橋,熊野町交番,131199,東京都,板橋区,大山金井町,2020-02-09,08,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
448,窃盗,オートバイ盗,板橋,養育院前交番,131199,東京都,板橋区,大山東町,2020-04-10,17,その他,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
449,窃盗,オートバイ盗,板橋,大山町交番,131199,東京都,板橋区,幸町,2014-04-01,不明,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
450,窃盗,オートバイ盗,板橋,大谷口交番,131199,東京都,板橋区,大谷口１丁目,2020-05-02,19,道路上,その他,キーなし,なし,自動二輪（50cc超）
451,窃盗,オートバイ盗,板橋,茂呂交番,131199,東京都,板橋区,向原２丁目,2014-07-01,不明,道路上,その他,キーなし,なし,自動二輪（50cc超）
452,窃盗,オートバイ盗,板橋,東山町交番,131199,東京都,板橋区,大谷口北町,2020-11-16,20,道路上,その他,キーなし,なし,原動機付自転車（50cc以下）
453,窃盗,オートバイ盗,板橋,上板橋駅前交番,131199,東京都,板橋区,上板橋２丁目,2015-11-01,不明,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
454,窃盗,オートバイ盗,板橋,上板橋駅前交番,131199,東京都,板橋区,東新町１丁目,2018-12-30,22,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
455,窃盗,オートバイ盗,板橋,桜川三丁目駐在所,131199,東京都,板橋区,桜川３丁目,2020-03-01,01,一戸建住宅,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
456,窃盗,オートバイ盗,志村,坂上交番,131199,東京都,板橋区,志村３丁目,2020-09-03,10,駐車（輪）場,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
457,窃盗,オートバイ盗,志村,坂下交番,131199,東京都,板橋区,坂下３丁目,2016-12-01,不明,４階建て以上共同住宅,駐車（輪）場,キーなし,あり,自動二輪（50cc超）
458,窃盗,オートバイ盗,志村,坂下交番,131199,東京都,板橋区,東坂下２丁目,2020-09-03,12,その他,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
459,窃盗,オートバイ盗,志村,蓮根交番,131199,東京都,板橋区,相生町,2020-08-09,21,道路上,その他,キーなし,なし,原動機付自転車（50cc以下）
460,窃盗,オートバイ盗,志村,蓮根交番,131199,東京都,板橋区,蓮根１丁目,2017-12-10,13,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
461,窃盗,オートバイ盗,志村,蓮根交番,131199,東京都,板橋区,蓮根１丁目,2020-09-02,21,一戸建住宅,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
462,窃盗,オートバイ盗,志村,蓮根交番,131199,東京都,板橋区,蓮根３丁目,2020-04-30,19,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
463,窃盗,オートバイ盗,練馬,豊島園前交番,131202,東京都,練馬区,練馬４丁目,2020-05-01,18,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,キーなし,あり,自動二輪（50cc超）
464,窃盗,オートバイ盗,練馬,豊玉交番,131202,東京都,練馬区,豊玉北４丁目,2015-08-31,21,道路上,その他,キーなし,なし,自動二輪（50cc超）
465,窃盗,オートバイ盗,練馬,桜台交番,131202,東京都,練馬区,桜台３丁目,2019-12-02,18,その他,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
466,窃盗,オートバイ盗,練馬,桜台交番,131202,東京都,練馬区,桜台５丁目,2020-06-05,08,一戸建住宅,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
467,窃盗,オートバイ盗,練馬,江古田駅前交番,131202,東京都,練馬区,豊玉北１丁目,2020-11-07,20,その他,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
468,窃盗,オートバイ盗,練馬,氷川台駐在所,131202,東京都,練馬区,氷川台４丁目,2020-12-05,23,４階建て以上共同住宅,その他,キーなし,なし,原動機付自転車（50cc以下）
469,窃盗,オートバイ盗,練馬,春日町交番,131202,東京都,練馬区,春日町１丁目,2020-03-02,07,駐車（輪）場,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
470,窃盗,オートバイ盗,練馬,春日町交番,131202,東京都,練馬区,春日町２丁目,2020-05-12,20,一戸建住宅,その他,キーなし,なし,自動二輪（50cc超）
471,窃盗,オートバイ盗,練馬,富士見台駅前交番,131202,東京都,練馬区,貫井４丁目,2020-09-11,12,道路上,その他,キーなし,なし,原動機付自転車（50cc以下）
472,窃盗,オートバイ盗,練馬,富士見台駅前交番,131202,東京都,練馬区,貫井４丁目,2020-09-19,16,一戸建住宅,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
473,窃盗,オートバイ盗,石神井,石神井公園駅前交番,131202,東京都,練馬区,石神井台１丁目,2020-02-21,09,道路上,その他,キーなし,なし,自動二輪（50cc超）
474,窃盗,オートバイ盗,石神井,石神井公園駅前交番,131202,東京都,練馬区,石神井町３丁目,2020-08-16,16,その他,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
475,窃盗,オートバイ盗,石神井,武蔵関駅前交番,131202,東京都,練馬区,関町北４丁目,2020-06-12,20,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
476,窃盗,オートバイ盗,石神井,大泉学園交番,131202,東京都,練馬区,大泉学園町６丁目,2020-04-11,19,道路上,その他,キーなし,なし,原動機付自転車（50cc以下）
477,窃盗,オートバイ盗,石神井,北大泉交番,131202,東京都,練馬区,大泉町４丁目,2019-06-05,07,駐車（輪）場,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
478,窃盗,オートバイ盗,石神井,西大泉交番,131202,東京都,練馬区,西大泉６丁目,2020-05-18,13,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
479,窃盗,オートバイ盗,石神井,南大泉交番,131202,東京都,練馬区,東大泉７丁目,2020-03-17,14,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
480,窃盗,オートバイ盗,高島平,高島平駅前交番,131199,東京都,板橋区,高島平２丁目,2020-01-09,19,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
481,窃盗,オートバイ盗,高島平,高島平駅前交番,131199,東京都,板橋区,高島平２丁目,2020-04-05,12,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
482,窃盗,オートバイ盗,高島平,高島平駅前交番,131199,東京都,板橋区,高島平７丁目,2020-12-06,12,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
483,窃盗,オートバイ盗,高島平,笹目橋交番,131199,東京都,板橋区,三園１丁目,2020-02-04,22,道路上,その他,キーなし,あり,自動二輪（50cc超）
484,窃盗,オートバイ盗,高島平,笹目橋交番,131199,東京都,板橋区,三園２丁目,2019-08-15,不明,道路上,その他,キーなし,なし,自動二輪（50cc超）
485,窃盗,オートバイ盗,高島平,成増駅前交番,131199,東京都,板橋区,赤塚５丁目,2020-02-14,07,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
486,窃盗,オートバイ盗,高島平,成増駅前交番,131199,東京都,板橋区,成増３丁目,2020-09-03,09,駐車（輪）場,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
487,窃盗,オートバイ盗,高島平,松月院前交番,131199,東京都,板橋区,四葉２丁目,2020-04-28,18,その他,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
488,窃盗,オートバイ盗,高島平,徳丸駐在所,131199,東京都,板橋区,高島平７丁目,2019-10-15,17,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
489,窃盗,オートバイ盗,光が丘,田柄交番,131202,東京都,練馬区,北町７丁目,2019-11-01,00,その他の住宅（３階建て以下共同住宅等）,その他,キーなし,なし,原動機付自転車（50cc以下）
490,窃盗,オートバイ盗,光が丘,田柄交番,131202,東京都,練馬区,北町８丁目,2020-02-11,23,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
491,窃盗,オートバイ盗,光が丘,田柄交番,131202,東京都,練馬区,田柄１丁目,2020-01-06,21,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
492,窃盗,オートバイ盗,光が丘,田柄交番,131202,東京都,練馬区,田柄２丁目,2020-05-23,08,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
493,窃盗,オートバイ盗,光が丘,光が丘三丁目交番,131202,東京都,練馬区,光が丘２丁目,2020-03-01,06,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
494,窃盗,オートバイ盗,光が丘,光が丘三丁目交番,131202,東京都,練馬区,光が丘２丁目,2020-03-23,16,その他,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
495,窃盗,オートバイ盗,光が丘,光が丘三丁目交番,131202,東京都,練馬区,光が丘３丁目,2019-02-10,00,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
496,窃盗,オートバイ盗,光が丘,光が丘三丁目交番,131202,東京都,練馬区,光が丘５丁目,2020-02-01,不明,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
497,窃盗,オートバイ盗,光が丘,練馬高野台駅前交番,131202,東京都,練馬区,南田中１丁目,2020-01-29,23,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
498,窃盗,オートバイ盗,光が丘,谷原交番,131202,東京都,練馬区,富士見台４丁目,2020-01-10,15,道路上,その他,キーなし,なし,自動二輪（50cc超）
499,窃盗,オートバイ盗,光が丘,土支田交番,131202,東京都,練馬区,土支田１丁目,2020-03-12,17,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
500,窃盗,オートバイ盗,光が丘,三原台交番,131202,東京都,練馬区,土支田３丁目,2019-05-20,16,その他,その他,キーなし,あり,自動二輪（50cc超）
501,窃盗,オートバイ盗,光が丘,三原台交番,131202,東京都,練馬区,三原台２丁目,2020-03-14,19,一戸建住宅,その他,キーなし,あり,自動二輪（50cc超）
