,罪名,手口,管轄警察署（発生地）,管轄交番・駐在所（発生地）,市区町村コード（発生地）,都道府県（発生地）,市区町村（発生地）,町丁目（発生地）,発生年月日（始期）,発生時（始期）,発生場所,発生場所の詳細,施錠関係,盗難防止装置の有無,現金以外の主な被害品
628,窃盗,オートバイ盗,南大沢,下柚木交番,132012,東京都,八王子市,下柚木２丁目,2020-06-20,16,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
629,窃盗,オートバイ盗,南大沢,下柚木交番,132012,東京都,八王子市,下柚木３丁目,2020-11-10,09,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
630,窃盗,オートバイ盗,南大沢,松が谷交番,132012,東京都,八王子市,大塚,2020-01-28,20,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
631,窃盗,オートバイ盗,南大沢,堀之内駅前交番,132012,東京都,八王子市,別所１丁目,2019-06-16,00,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
632,窃盗,オートバイ盗,南大沢,堀之内駅前交番,132012,東京都,八王子市,堀之内２丁目,2019-12-26,10,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
633,窃盗,オートバイ盗,南大沢,堀之内駅前交番,132012,東京都,八王子市,堀之内２丁目,2020-11-18,23,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
634,窃盗,オートバイ盗,南大沢,堀之内駅前交番,132012,東京都,八王子市,松木,2020-05-26,11,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
635,窃盗,オートバイ盗,南大沢,南大沢駅前交番,132012,東京都,八王子市,上柚木３丁目,2020-10-14,21,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
636,窃盗,オートバイ盗,南大沢,南大沢駅前交番,132012,東京都,八王子市,松木,2019-05-25,16,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
637,窃盗,オートバイ盗,南大沢,南大沢駅前交番,132012,東京都,八王子市,南大沢２丁目,2020-10-01,17,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
638,窃盗,オートバイ盗,南大沢,南大沢駅前交番,132012,東京都,八王子市,南大沢４丁目,2020-12-18,10,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
639,窃盗,オートバイ盗,南大沢,南大沢駅前交番,132012,東京都,八王子市,南大沢５丁目,2019-08-01,不明,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
640,窃盗,オートバイ盗,南大沢,みなみ野交番,132012,東京都,八王子市,片倉町,2020-06-04,07,その他,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
641,窃盗,オートバイ盗,南大沢,みなみ野交番,132012,東京都,八王子市,片倉町,2020-08-17,14,道路上,その他,キーなし,なし,原動機付自転車（50cc以下）
642,窃盗,オートバイ盗,南大沢,みなみ野交番,132012,東京都,八王子市,小比企町,2020-09-24,不明,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
643,窃盗,オートバイ盗,南大沢,みなみ野交番,132012,東京都,八王子市,みなみ野５丁目,2020-07-01,06,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
644,窃盗,オートバイ盗,南大沢,相原駅前交番,132098,東京都,町田市,相原町,2014-08-11,不明,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
645,窃盗,オートバイ盗,南大沢,相原駅前交番,132098,東京都,町田市,相原町,2019-05-01,12,その他,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
646,窃盗,オートバイ盗,南大沢,堀之内駐在所,132012,東京都,八王子市,東中野,2018-07-01,不明,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
647,窃盗,オートバイ盗,南大沢,上柚木駐在所,132012,東京都,八王子市,鑓水,2020-02-15,22,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
648,窃盗,オートバイ盗,南大沢,上柚木駐在所,132012,東京都,八王子市,鑓水２丁目,2020-07-12,12,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
649,窃盗,オートバイ盗,南大沢,南陽台駐在所,132012,東京都,八王子市,南陽台２丁目,2020-04-27,06,一戸建住宅,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
650,窃盗,オートバイ盗,南大沢,宮上駐在所,132012,東京都,八王子市,上柚木３丁目,2020-06-02,08,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
651,窃盗,オートバイ盗,南大沢,小山駐在所,132098,東京都,町田市,小山ヶ丘１丁目,2020-05-31,03,駐車（輪）場,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
652,窃盗,オートバイ盗,南大沢,相原駐在所,132098,東京都,町田市,小山町,2020-04-26,21,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
653,窃盗,オートバイ盗,南大沢,相原駐在所,132098,東京都,町田市,小山町,2020-10-31,09,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
654,窃盗,オートバイ盗,南大沢,大戸駐在所,132098,東京都,町田市,相原町,2017-06-01,不明,駐車（輪）場,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
655,窃盗,オートバイ盗,高尾,高尾駅前交番,132012,東京都,八王子市,高尾町,2020-04-05,22,駐車（輪）場,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
656,窃盗,オートバイ盗,高尾,高尾駅前交番,132012,東京都,八王子市,狭間町,2020-06-15,12,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
657,窃盗,オートバイ盗,高尾,めじろ台交番,132012,東京都,八王子市,山田町,2020-05-27,20,一戸建住宅,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
658,窃盗,オートバイ盗,高尾,長房町交番,132012,東京都,八王子市,長房町,2020-03-25,13,駐車（輪）場,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
659,窃盗,オートバイ盗,高尾,横川町交番,132012,東京都,八王子市,横川町,2019-12-28,21,一戸建住宅,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
660,窃盗,オートバイ盗,高尾,元八王子交番,132012,東京都,八王子市,元八王子町２丁目,2020-01-02,20,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
661,窃盗,オートバイ盗,高尾,元八王子交番,132012,東京都,八王子市,元八王子町２丁目,2020-05-06,12,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
662,窃盗,オートバイ盗,高尾,館駐在所,132012,東京都,八王子市,館町,2020-10-07,01,その他,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
663,窃盗,オートバイ盗,高尾,寺田団地駐在所,132012,東京都,八王子市,寺田町,2020-02-25,15,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
664,窃盗,オートバイ盗,高尾,西寺方駐在所,132012,東京都,八王子市,下恩方町,2020-02-01,14,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
665,窃盗,オートバイ盗,多摩中央,桜ケ丘駅前交番,132241,東京都,多摩市,一ノ宮１丁目,2019-06-01,17,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
666,窃盗,オートバイ盗,多摩中央,桜ケ丘駅前交番,132241,東京都,多摩市,一ノ宮３丁目,2020-02-14,06,駐車（輪）場,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
667,窃盗,オートバイ盗,多摩中央,愛宕交番,132241,東京都,多摩市,愛宕１丁目,2020-08-21,19,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
668,窃盗,オートバイ盗,多摩中央,愛宕交番,132241,東京都,多摩市,愛宕３丁目,2020-04-08,15,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
669,窃盗,オートバイ盗,多摩中央,愛宕交番,132241,東京都,多摩市,東寺方３丁目,2020-05-25,18,道路上,その他,キーなし,あり,原動機付自転車（50cc以下）
670,窃盗,オートバイ盗,多摩中央,愛宕交番,132241,東京都,多摩市,和田,2020-04-05,11,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
671,窃盗,オートバイ盗,多摩中央,永山駅前交番,132241,東京都,多摩市,諏訪１丁目,2020-09-16,16,一戸建住宅,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
672,窃盗,オートバイ盗,多摩中央,永山駅前交番,132241,東京都,多摩市,諏訪２丁目,2020-09-24,14,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
673,窃盗,オートバイ盗,多摩中央,永山駅前交番,132241,東京都,多摩市,永山６丁目,2020-03-21,01,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
674,窃盗,オートバイ盗,多摩中央,永山駅前交番,132241,東京都,多摩市,馬引沢２丁目,2020-09-10,10,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
675,窃盗,オートバイ盗,多摩中央,永山四丁目交番,132241,東京都,多摩市,諏訪４丁目,2020-09-25,20,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
676,窃盗,オートバイ盗,多摩中央,貝取交番,132241,東京都,多摩市,貝取２丁目,2020-03-14,15,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
677,窃盗,オートバイ盗,多摩中央,貝取交番,132241,東京都,多摩市,貝取３丁目,2019-12-28,20,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
678,窃盗,オートバイ盗,多摩中央,貝取交番,132241,東京都,多摩市,貝取３丁目,2020-03-12,20,４階建て以上共同住宅,駐車（輪）場,キーなし,あり,自動二輪（50cc超）
679,窃盗,オートバイ盗,多摩中央,貝取交番,132241,東京都,多摩市,貝取５丁目,2020-03-17,21,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
680,窃盗,オートバイ盗,多摩中央,多摩センター駅前交番,132241,東京都,多摩市,落合１丁目,2020-03-16,11,駐車（輪）場,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
681,窃盗,オートバイ盗,多摩中央,多摩センター駅前交番,132241,東京都,多摩市,中沢１丁目,2019-12-19,17,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
682,窃盗,オートバイ盗,多摩中央,大丸交番,132250,東京都,稲城市,大丸,2020-09-06,10,駐車（輪）場,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
683,窃盗,オートバイ盗,多摩中央,大丸交番,132250,東京都,稲城市,大丸,2020-10-18,09,駐車（輪）場,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
684,窃盗,オートバイ盗,多摩中央,大丸交番,132250,東京都,稲城市,東長沼,2020-01-25,19,一戸建住宅,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
685,窃盗,オートバイ盗,多摩中央,大丸交番,132250,東京都,稲城市,東長沼,2020-10-13,02,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
686,窃盗,オートバイ盗,多摩中央,矢野口交番,132250,東京都,稲城市,矢野口,2020-11-08,15,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
687,窃盗,オートバイ盗,多摩中央,矢野口交番,132250,東京都,稲城市,矢野口,2020-11-13,05,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
688,窃盗,オートバイ盗,多摩中央,北貝取駐在所,132241,東京都,多摩市,貝取１丁目,2020-03-19,07,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
689,窃盗,オートバイ盗,多摩中央,北貝取駐在所,132241,東京都,多摩市,貝取２丁目,2020-03-12,07,４階建て以上共同住宅,その他,キーなし,なし,自動二輪（50cc超）
690,窃盗,オートバイ盗,多摩中央,北貝取駐在所,132241,東京都,多摩市,豊ケ丘２丁目,2020-09-11,19,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
691,窃盗,オートバイ盗,多摩中央,聖ケ丘駐在所,132241,東京都,多摩市,聖ケ丘１丁目,2020-08-07,17,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
692,窃盗,オートバイ盗,多摩中央,落合六丁目駐在所,132241,東京都,多摩市,落合６丁目,2020-03-13,10,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
693,窃盗,オートバイ盗,多摩中央,落合六丁目駐在所,132241,東京都,多摩市,南野３丁目,2020-03-07,12,道路上,その他,キーなし,なし,自動二輪（50cc超）
694,窃盗,オートバイ盗,多摩中央,向陽台駐在所,132250,東京都,稲城市,向陽台５丁目,2020-02-03,18,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
695,窃盗,オートバイ盗,多摩中央,向陽台駐在所,132250,東京都,稲城市,向陽台５丁目,2020-06-09,05,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
696,窃盗,オートバイ盗,多摩中央,唐木田駅前駐在所,132241,東京都,多摩市,鶴牧２丁目,2020-04-03,15,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
697,窃盗,オートバイ盗,多摩中央,唐木田駅前駐在所,132241,東京都,多摩市,鶴牧６丁目,2020-06-04,22,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
698,窃盗,オートバイ盗,東大和,けやき通交番,132209,東京都,東大和市,清原３丁目,2020-08-25,17,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
699,窃盗,オートバイ盗,東大和,けやき通交番,132209,東京都,東大和市,清原４丁目,2020-05-19,12,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
700,窃盗,オートバイ盗,東大和,けやき通交番,132209,東京都,東大和市,清原４丁目,2020-06-26,10,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,キーなし,あり,自動二輪（50cc超）
701,窃盗,オートバイ盗,東大和,南街交番,132209,東京都,東大和市,桜が丘１丁目,2020-08-27,19,その他,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
702,窃盗,オートバイ盗,東大和,奈良橋交番,132209,東京都,東大和市,蔵敷３丁目,2020-11-09,18,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
703,窃盗,オートバイ盗,東大和,村山交番,132233,東京都,武蔵村山市,緑が丘,2020-11-08,10,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
704,窃盗,オートバイ盗,東大和,中藤交番,132233,東京都,武蔵村山市,学園１丁目,2020-05-01,18,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
705,窃盗,オートバイ盗,東大和,中藤交番,132233,東京都,武蔵村山市,三ツ藤１丁目,2020-07-04,05,駐車（輪）場,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
706,窃盗,オートバイ盗,東大和,三ツ木交番,132233,東京都,武蔵村山市,残堀５丁目,2020-05-12,16,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
707,窃盗,オートバイ盗,東大和,三ツ木交番,132233,東京都,武蔵村山市,岸３丁目,2020-01-18,22,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
708,窃盗,オートバイ盗,東大和,三ツ木交番,132233,東京都,武蔵村山市,中原４丁目,2020-07-25,13,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
709,窃盗,オートバイ盗,東大和,高木駐在所,132209,東京都,東大和市,狭山４丁目,2020-05-01,19,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
710,窃盗,オートバイ盗,東大和,高木駐在所,132209,東京都,東大和市,高木１丁目,2019-05-24,08,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
711,窃盗,オートバイ盗,東大和,蔵敷駐在所,132209,東京都,東大和市,蔵敷２丁目,2020-08-10,19,一戸建住宅,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
712,窃盗,オートバイ盗,東大和,残堀駐在所,132233,東京都,武蔵村山市,伊奈平４丁目,2020-03-05,20,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
713,窃盗,オートバイ盗,青梅,東青梅駅前交番,132055,東京都,青梅市,勝沼２丁目,2020-02-03,12,一戸建住宅,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
714,窃盗,オートバイ盗,青梅,千ケ瀬駐在所,132055,東京都,青梅市,千ヶ瀬町２丁目,2020-01-28,08,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
715,窃盗,オートバイ盗,青梅,千ケ瀬駐在所,132055,東京都,青梅市,千ヶ瀬町３丁目,2020-02-23,13,その他,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
716,窃盗,オートバイ盗,青梅,下長淵駐在所,132055,東京都,青梅市,長淵４丁目,2020-02-08,14,駐車（輪）場,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
717,窃盗,オートバイ盗,青梅,河辺駐在所,132055,東京都,青梅市,河辺町１丁目,2020-11-05,19,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
718,窃盗,オートバイ盗,青梅,友田駐在所,132055,東京都,青梅市,友田町３丁目,2016-10-20,11,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
719,窃盗,オートバイ盗,青梅,大門駐在所,132055,東京都,青梅市,大門２丁目,2020-01-29,18,その他の住宅（３階建て以下共同住宅等）,その他,キーなし,なし,自動二輪（50cc超）
720,窃盗,オートバイ盗,青梅,今寺駐在所,132055,東京都,青梅市,今寺４丁目,2020-07-01,18,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
721,窃盗,オートバイ盗,青梅,今寺駐在所,132055,東京都,青梅市,今寺４丁目,2020-10-29,15,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
722,窃盗,オートバイ盗,青梅,今寺駐在所,132055,東京都,青梅市,藤橋２丁目,2020-05-31,19,駐車（輪）場,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
723,窃盗,オートバイ盗,青梅,新町交番,132055,東京都,青梅市,新町３丁目,2020-07-04,14,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
724,窃盗,オートバイ盗,青梅,新町交番,132055,東京都,青梅市,新町３丁目,2020-12-16,07,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
725,窃盗,オートバイ盗,青梅,新町交番,132055,東京都,青梅市,野上町３丁目,2020-03-01,15,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
726,窃盗,オートバイ盗,青梅,東成木駐在所,132055,東京都,青梅市,成木２丁目,2019-12-23,08,道路上,その他,キーなし,なし,原動機付自転車（50cc以下）
727,窃盗,オートバイ盗,青梅,東成木駐在所,132055,東京都,青梅市,成木３丁目,2020-01-10,12,その他,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
728,窃盗,オートバイ盗,青梅,畑中駐在所,132055,東京都,青梅市,畑中２丁目,2020-12-22,08,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
729,窃盗,オートバイ盗,五日市,五日市駅前交番,132284,東京都,あきる野市,舘谷台,2020-06-08,12,駐車（輪）場,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
730,窃盗,オートバイ盗,五日市,五日市駅前交番,132284,東京都,あきる野市,舘谷台,2020-06-09,18,駐車（輪）場,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
731,窃盗,オートバイ盗,五日市,伊奈駐在所,132284,東京都,あきる野市,伊奈,2020-02-09,17,一戸建住宅,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
732,窃盗,オートバイ盗,五日市,山田駐在所,132284,東京都,あきる野市,伊奈,2020-01-22,05,駐車（輪）場,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
733,窃盗,オートバイ盗,福生,福生駅前交番,132187,東京都,福生市,南田園１丁目,2020-04-02,19,一戸建住宅,その他,キーなし,なし,自動二輪（50cc超）
734,窃盗,オートバイ盗,福生,福生駅前交番,132187,東京都,福生市,武蔵野台２丁目,2020-10-02,23,一戸建住宅,その他,キーなし,なし,自動二輪（50cc超）
735,窃盗,オートバイ盗,福生,横田交番,132187,東京都,福生市,大字熊川,2020-04-18,12,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
736,窃盗,オートバイ盗,福生,内出交番,132187,東京都,福生市,大字熊川,2017-06-15,14,４階建て以上共同住宅,その他,キーなし,あり,自動二輪（50cc超）
737,窃盗,オートバイ盗,福生,内出交番,132187,東京都,福生市,大字熊川,2020-03-15,15,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
738,窃盗,オートバイ盗,福生,内出交番,132187,東京都,福生市,大字熊川,2020-04-08,19,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
739,窃盗,オートバイ盗,福生,中福生駐在所,132187,東京都,福生市,北田園２丁目,2020-11-05,18,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
740,窃盗,オートバイ盗,福生,羽村西駐在所,132276,東京都,羽村市,羽西１丁目,2020-04-21,21,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
741,窃盗,オートバイ盗,福生,神明台交番,132276,東京都,羽村市,神明台３丁目,2020-01-26,06,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
742,窃盗,オートバイ盗,福生,神明台交番,132276,東京都,羽村市,神明台３丁目,2020-01-30,20,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
743,窃盗,オートバイ盗,福生,神明台交番,132276,東京都,羽村市,神明台３丁目,2020-07-01,17,一戸建住宅,その他,キーなし,なし,原動機付自転車（50cc以下）
744,窃盗,オートバイ盗,福生,野辺駐在所,132284,東京都,あきる野市,野辺,2020-12-07,10,駐車（輪）場,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
745,窃盗,オートバイ盗,福生,五ノ神駐在所,132276,東京都,羽村市,富士見平１丁目,2020-05-08,17,４階建て以上共同住宅,その他,キーなし,なし,原動機付自転車（50cc以下）
746,窃盗,オートバイ盗,八王子,西八王子駅前交番,132012,東京都,八王子市,千人町２丁目,2020-01-01,不明,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
747,窃盗,オートバイ盗,八王子,中野交番,132012,東京都,八王子市,八幡町,2020-03-02,18,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
